Fld_Part_ID;Fld_Part_Nbr;FLD_PART_DESC;NHA (Next Higher Assy);Fld_Part_MFG;Fld_Part_MFG_Old;Fld_AC_ID;Fld_AC_ID;Fld_Old_LP;Fld_Part_List_Price;Fld_Part_Price_Currency_ID;Fld_Part_LP_Date;Fld_Remark;status;alt_pn;Fld_Add_PN_Date;aci_contact_entry;ata_chapter;CAGE#;"Essentiality Category, 1=1; 2= 2 3= 3";OEM;MOQ
;E0080-02-10C;BACKSHELL;;;;2;;;;;;;;;;;;T0000;2;;
;E0080-02-22C;BACKSHELL;;;;2;;;;;;;;;;;;T0000;2;;
;E0091-10-125;LEAD-BONDING;;;;2;;;;;;;;;;;;T0000;2;;
;E0091-41-200NN;LEAD-BONDING;;;;2;;;;;;;;;;;;T0000;2;;
;E0092-10-200;LEAD-BONDING;;;;2;;;;;;;;;;;;T0000;2;;
;E0092-40-200NN;LEAD-BONDING;;;;2;;;;;;;;;;;;T0000;2;;
;E0094B10SL3SN;CONNECTOR-PLUG;;;;2;;;;;;;;;;;;T0000;2;;
;E0100A0-0;SWITCH-TOGGLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0106-01A05A0;SWITCH-TOGGLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0106-11A05A0;SWITCH-TOGGLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0108-06A05A0;SWITCH-TOGGLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0115A09-10-3;ADAPTER;;;;2;;;;;;;;;;;;T0000;2;;
;E0117-3-1-1-0;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0124DE1RE;LENS;;;;2;;;;;;;;;;;;T0000;2;;
;E0124DE1TE;LENS;;;;2;;;;;;;;;;;;T0000;2;;
;E0124DE10EX2T20;LENS;;;;2;;;;;;;;;;;;T0000;2;;
;E0180T2B00P;CONNECTOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0180T3B00P;CONNECTOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0195FK1203SN;CONNECTOR-PLUG;;;;2;;;;;;;;;;;;T0000;2;;
;E0199-03-10;BACKSHELL;;;;2;;;;;;;;;;;;T0000;2;;
;E0244-10A0;PLUG;;;;2;;;;;;;;;;;;T0000;2;;
;E0217XUU001A;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0217XUW015A;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0217XXX030A;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0218UUX003A;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0218UXU120A;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0222-02S;CONNECTOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0224-01;KNOB-CONTROL;;;;2;;;;;;;;;;;;T0000;2;;
;E0225-01;KNOB-CONTROL;;;;2;;;;;;;;;;;;T0000;2;;
;E0230-01;KNOB-CONTROL;;;;2;;;;;;;;;;;;T0000;2;;
;E0233-22-22S;CONNECTOR-PLUG;;;;2;;;;;;;;;;;;T0000;2;;
;E0237E09P01B;CONNECTOR-RECEPTACLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0237E09P02B;CONNECTOR-RECEPTACLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0237E09S01B;CONNECTOR-RECEPTACLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0237E09S02B;CONNECTOR-RECEPTACLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0237E50P03B;CONNECTOR-RECEPTACLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0237E50S02B;CONNECTOR-RECEPTACLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0237E50S03B;CONNECTOR-RECEPTACLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0239A5A;SWITCH-TOGGLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0242A115B0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0242A28A0;RELAY;;;;2;;;;;;;;;;;;T0000;1;;
;E0242A28C1;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0244-28A0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0245-115B0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0245-28A0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0246-115B0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0246-28A0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0247A0;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0247B0;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0247C0;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0249A0;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0250A0;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0250B0;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0251A0;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AN0E;BODY-PB SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AN0N040;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276AN0N046;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276AN0P016;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276AN0P103;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AP0E;BODY-PB SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AP0P011;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AP0P012;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AP0P015;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AP0P071;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AP0P092;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AR0E;BODY-PB SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0276AR0N034;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276BN3FE;BODY PB SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0276BN3FN083;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276BN3FN097;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276BN3FP010;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276BN3FP086;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276BP3FE;BODY-PB SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0276BP3FP062;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276BP3FP104;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CC4FE;BODY PB SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CC4FN019;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CC4FN023;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CC4FN030;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CC4FN065;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CC4FN098;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CC4FN108;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CC4FP001;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CC4FP002;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CC4FP091;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CN3FE;BODY-PB SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CN3FN019;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FN021;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FN024;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FN025;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FN026;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CN3FN027;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FN029;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CN3FN031;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CN3FN033;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FN070;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FN096;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CN3FP004;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FP007;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FP056;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CN3FP084;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FP085;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CN3FP091;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;1;;
;E0276CR3FE;BODY-PB SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0276CR3FN034;SWITCH-PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0277N063E;PUSHBUTTON;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-12;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;1;;
;E0278-18;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-20;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-29;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-33;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;1;;
;E0278-37;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-38;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-45;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-48;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-53;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-54;LIGHT-INDICATOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0278-55;LIGHT INDICATOR;;;;2;;;;;;;;;;;;F6198;2;;
;E0278F;BODY LIGHT-INDICATOR;;;;2;;;;;;;;;;;;F6198;2;;
;E0284-01;BASE-MOUNTING;;;;2;;;;;;;;;;;;T0000;2;;
;E0284-02;BASE-MOUNTING;;;;2;;;;;;;;;;;;T0000;2;;
;E0285-01;DISCHARGER-STATIC;;;;2;;;;;;;;;;;;T0000;2;;
;E0285-02;DISCHARGER-STATIC;;;;2;;;;;;;;;;;;T0000;2;;
;E0301-01;SPLICE;;;;2;;;;;;;;;;;;T0000;2;;
;E0308-028C0;DETECTOR-CURRENT;;;;2;;;;;;;;;;;;T0000;2;;
;E0308-115DA;DETECTOR-CURRENT;;;;2;;;;;;;;;;;;T0000;2;;
;E0308-115DB;DETECTOR-CURRENT;;;;2;;;;;;;;;;;;F6198;;;
;E0310-28A0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0312E1N;COVER;;;;2;;;;;;;;;;;;T0000;2;;
;E0313-60;CIRCUIT BREAKER;;;;2;;;;;;;;;;;;T0000;2;;
;E0313-75;CIRCUIT BREAKER;;;;2;;;;;;;;;;;;T0000;2;;
;E0320FR1005SN;CONNECTOR-PLUG;;;;2;;;;;;;;;;;;T0000;2;;
;E0324-01;SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0325A01;MICROSWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0326-01;MICROSWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0329-02;HORN;;;;2;;;;;;;;;;;;T0000;3;;
;E0330-01;JACK;;;;2;;;;;;;;;;;;T0000;2;;
;E0331-01;LIGHT ASSY;;;;2;;;;;;;;;;;;T0000;2;;
;E0332-01;LIGHT-UTILITY;;;;2;;;;;;;;;;;;T0000;2;;
;E0333-01;LIGHT-READING;;;;2;;;;;;;;;;;;T0000;2;;
;E0334-01;LAMP;;;;2;;;;;;;;;;;;T0000;2;;
;E0335-01;SOCKET;;;;2;;;;;;;;;;;;T0000;2;;
;E0336-01;SOCKET;;;;2;;;;;;;;;;;;T0000;2;;
;E0339-01A;KNOB-CONTROL;;;;2;;;;;;;;;;;;T0000;2;;
;E0341R01-10;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0350-01;LIGHT-CEILING;;;;2;;;;;;;;;;;;T0000;2;;
;E0353-01;DIFFUSER;;;;2;;;;;;;;;;;;T0000;2;;
;E0355-01;LAMP;;;;2;;;;;;;;;;;;T0000;2;;
;E0356A01C01;SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0357A01C01;SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0358-01A;POTENTIOMETER;;;;2;;;;;;;;;;;;T0000;2;;
;E0358-04A;POTENTIOMETER;;;;2;;;;;;;;;;;;T0000;2;;
;E0359-01A;POTENTIOMETER;;;;2;;;;;;;;;;;;T0000;2;;
;E0372-01A;POTENTIOMETER;;;;2;;;;;;;;;;;;F6198;2;;
;E0381-01;KNOB;;;;2;;;;;;;;;;;;T0000;2;;
;E0384-01;HOLDER-FUSE;;;;2;;;;;;;;;;;;T0000;2;;
;E0387-10;TUBE-FLUORESCENT;;;;2;;;;;;;;;;;;T0000;2;;
;E0387-11;TUBE-FLUORESCENT;;;;2;;;;;;;;;;;;T0000;2;;
;E0387-12;TUBE-FLUORESCENT;;;;2;;;;;;;;;;;;T0000;2;;
;E0388-01;TUBE-FLUORESCENT;;;;2;;;;;;;;;;;;T0000;2;;
;E0388-02;TUBE-FLUORESCENT;;;;2;;;;;;;;;;;;T0000;2;;
;E0388-03;TUBE-FLUORESCENT;;;;2;;;;;;;;;;;;T0000;2;;
;E0395FV2001;CONTACT-PIN;;;;2;;;;;;;;;;;;F6198;2;;
;E0395FV2200;CONTACT;;;;2;;;;;;;;;;;;F6198;2;;
;E0396DV2001;CONTACT-SOCKET;;;;2;;;;;;;;;;;;F6198;2;;
;E0396DV2200;CONTACT-SOCKET;;;;2;;;;;;;;;;;;F6198;2;;
;E0401-06;LAMP;;;;2;;;;;;;;;;;;T0000;2;;
;E0402-01;INTEGRATED LIGHTING;;;;2;;;;;;;;;;;;T0000;2;;
;E0403-01;LAMP;;;;2;;;;;;;;;;;;T0000;2;;
;E0404-01;LAMP;;;;2;;;;;;;;;;;;T0000;2;;
;E0404-02;LAMP;;;;2;;;;;;;;;;;;T0000;2;;
;E0408F16;BOOT-PROTECTIVE;;;;2;;;;;;;;;;;;T0000;2;;
;E0429-01;LAMP;;;;2;;;;;;;;;;;;T0000;2;;
;E0434-01;MODULE-LIGHTING;;;;2;;;;;;;;;;;;T0000;2;;
;E0456-10;BOX;;;;2;;;;;;;;;;;;T0000;2;;
;E0465-01;PROBE-THERMAL;;;;2;;;;;;;;;;;;T0000;2;;
;E0472-01;DIODE;;;;2;;;;;;;;;;;;T0000;1;;
;E0491A01;VARISTOR ASSY;;;;2;;;;;;;;;;;;T0000;2;;
;E0496A10SL;CAP;;;;2;;;;;;;;;;;;T0000;2;;
;E0501LM10KAL;POTENTIOMETER;;;;2;;;;;;;;;;;;T0000;2;;
;E0504A01;SWITCH-TOGGLE;;;;2;;;;;;;;;;;;T0000;2;;
;E0507B02V;WRAPPING;;;;2;;;;;;;;;;;;T0000;2;;
;E0544AB0;GUARD-SWITCH;;;;2;;;;;;;;;;;;T0000;2;;
;E0564B01;BASE;;;;2;;;;;;;;;;;;T0000;2;;
;E0666D28A0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0668AA1ZUY;DETECTOR;;;;2;;;;;;;;;;;;T0000;2;;
;E0671D28A0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0672D28A0;RELAY;;;;2;;;;;;;;;;;;T0000;2;;
;E0677-01;LIGHT;;;;2;;;;;;;;;;;;T0000;2;;
;L50-77;CABLE;;;;2;;;;;;;;;;;;D8913;2;;
;L50-91;CONTROL BOX;;;;2;;;;;;;;;;;;D8913;2;;
;L50-95A;CABLE-SHEATH;;;;2;;;;;;;;;;;;D8913;2;;
;MS15001-1;FITTING-LUBRICATION;;;;2;;;;;;;;;;;;96906;2;;
;MS16562-1;PIN;;;;2;;;;;;;;;;;;96906;2;;
;MS16562-33;PIN;;;;2;;;;;;;;;;;;96906;2;;
;MS17825-5;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS17826-8;NUT-SELF LOCKING;;;;2;;;;;;;;;;;;96906;2;;
;MS17990C617;PIN QUICK RELEASE;;;;2;;;;;;;;;;;;96906;2;;
;MS20002-5;WASHER;;;;2;;;;;;;;;;;;T0000;1;;
;MS20002C5;WASHER;;;;2;;;;;;;;;;;;T0000;2;;
;MS20002C6;WASHER;;;;2;;;;;;;;;;;;T0000;2;;
;MS20253P2-275;PIN-HINGE;;;;2;;;;;;;;;;;;96906;2;;
;MS20253P4-875;PIN HINGE;;;;2;;;;;;;;;;;;96906;2;;
;MS20813-1;CAP;;;;2;;;;;;;;;;;;96906;1;;
;MS21042-04;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21042-06;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21042-08;NUT;;;;2;;;;;;;;;;;;T0000;2;;
;MS21042-3;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21042-4;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21042-5;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21042L3;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21043-04;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21043-06;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21043-08;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21043-3;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21043-4;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21059L3;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21061L3;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21069L3;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21073L5;NUT;;;;2;;;;;;;;;;;;96906;2;;
;MS21083C3;NUT;;;;2;;;;;;;;;;;;T0000;2;;
;MS21106-16;CLAMP;;;;2;;;;;;;;;;;;96906;2;;
;MS21240-06A08;BUSH-SELF LUBRICATING;;;;2;;;;;;;;;;;;96906;2;;
;MS21250-05-030;BOLT;;;;2;;;;;;;;;;;;T0000;1;;
;MS21902K4;UNION;;;;2;;;;;;;;;;;;96906;2;;
;MS21902K5;UNION;;;;2;;;;;;;;;;;;96906;2;;
;MS21902K6;UNION;;;;2;;;;;;;;;;;;96906;2;;
;MS21905D6;TEE;;;;2;;;;;;;;;;;;96906;2;;
;MS21908D5;ELBOW-90 DEG;;;;2;;;;;;;;;;;;96906;2;;
;MS21912D4;TEE;;;;2;;;;;;;;;;;;96906;2;;
;MS21912D6;TEE;;;;2;;;;;;;;;;;;96906;2;;
;MS21916K16-12;REDUCER;;;;2;;;;;;;;;;;;96906;2;;
;MS24566-1B;PULLEY;;;;2;;;;;;;;;;;;96906;2;;
;MS24586C185;SPRING;;;;2;;;;;;;;;;;;96906;2;;
;MS24665-132;PIN-COTTER;;;;2;;;;;;;;;;;;96906;2;;
;MS24665-151;PIN-COTTER;;;;2;;;;;;;;;;;;96906;2;;
;MS24665-153;PIN-COTTER;;;;2;;;;;;;;;;;;96906;2;;
;MS24665-162;PIN-COTTER;;;;2;;;;;;;;;;;;96906;2;;
;MS24665-302;PIN-COTTER;;;;2;;;;;;;;;;;;96906;2;;
;MS24665-86;PIN-COTTER;;;;2;;;;;;;;;;;;96906;2;;
;MS25231-313;LAMP;;;;2;;;;;;;;;;;;96906;2;;
;MS25237-327;LAMP;;;;2;;;;;;;;;;;;96906;2;;
;MS25237-387;LAMP;;;;2;;;;;;;;;;;;96906;2;;
;MS27436-2;VALVE;;;;2;;;;;;;;;;;;T0000;1;;
;MS27611;VALVE-BLEEDER;;;;2;;;;;;;;;;;;T0000;2;;
;MS27612-7;ADAPTER-BLEEDER VALVE;;;;2;;;;;;;;;;;;T0000;2;;
;MS27648-23;BEARING-BALL;;;;2;;;;;;;;;;;;96906;2;;
;MS27648-29;BEARING-BALL;;;;2;;;;;;;;;;;;96906;2;;
;MS28774-028;RETAINER;;;;2;;;;;;;;;;;;96906;1;;
;MS28775-015;PACKING;;;;2;;;;;;;;;;;;96906;2;;
;MS28775-241;O-RING;;;;2;;;;;;;;;;;;T0000;1;;
;MS28777-4;WASHER-BACKUP;;;;2;;;;;;;;;;;;96906;2;;
;MS28778-2;O-RING;;;;2;;;;;;;;;;;;T0000;1;;
;MS28889-2;VALVE-FILLER;;;;2;;;;;;;;;;;;96906;1;;
;MS3506-1;RECEPTACLE;;;;2;;;;;;;;;;;;96906;2;;
;MS35478-1683;LAMP;;;;2;;;;;;;;;;;;96906;3;;
;MS51337-4;CORE;;;;2;;;;;;;;;;;;T0000;1;;
;MS8006E165AL;HOSE;;;;2;;;;;;;;;;;;96906;2;;
;MS8006G203CL;HOSE;;;;2;;;;;;;;;;;;96906;2;;
;MS8006K227GL;HOSE;;;;2;;;;;;;;;;;;96906;2;;
;MS9385-05;SEAL;;;;2;;;;;;;;;;;;96906;1;;
;M81934-2-20A016;BUSHING;;;;2;;;;;;;;;;;;81349;2;;
;M81936-2-20;BEARING-PLAIN-SELF ALIGNING;;;;2;;;;;;;;;;;;81349;2;;
;NAS1096-2-7;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1096-3-10;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1096-3-12;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1096-3-13;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1096-3-44;SCREW;;;;2;;;;;;;;;;;;T0000;3;;
;NAS1096-3-18;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1096-3-24;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1096-3-6;SCREW;;;;2;;;;;;;;;;;;T0000;2;;
;NAS1096-3-7;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1096-3-8;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1100-3-8;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1100E04-5;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1100E04-7;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1100E4-44;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1101-3-44;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-08-10;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-08-8;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-3-10;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-3-12;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-3-44;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-3-16;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-3-20;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-3-24;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-3-7;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-3-8;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102-4-16;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1102E04-8B;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1133-3;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1133-5;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1133E2P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1133E8P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1134E4P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1151-5;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1152E26;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153-4;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153-6;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153-9;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153E13P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153E19P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153E3;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153E5;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153E6P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153E7P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153E8P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153V3A;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153V4A;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153V6A;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1153V8A;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1154E12P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1163E4P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1164E10P;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1169C10;WASHER;;;;2;;;;;;;;;;;;80205;2;;
;NAS1169DD10L;WASHER;;;;2;;;;;;;;;;;;80205;2;;
;NAS1189E3P7L;SCREW;;;;2;;;;;;;;;;;;80205;2;;
;NAS1193K6C;LOCKING DEVICE;;;;2;;;;;;;;;;;;80205;2;;
;NAS1193K6CP;LOCKING DEVICE;;;;2;;;;;;;;;;;;80205;2;;
;NAS1193K8C;LOCKING DEVICE;;;;2;;;;;;;;;;;;80205;2;;
;NAS1303-2;BOLT;;;;2;;;;;;;;;;;;80205;2;;
;NAS1303-3;BOLT;;;;2;;;;;;;;;;;;80205;2;;
;NAS1304-2;BOLT;;;;2;;;;;;;;;;;;80205;2;;
;NAS1305-5;BOLT;;;;2;;;;;;;;;;;;80205;2;;
;NAS1515M6;WASHER;;;;2;;;;;;;;;;;;80205;2;;
;NAS1611-008;PACKING;;;;2;;;;;;;;;;;;80205;2;;
;NAS1611-011;PACKING;;;;2;;;;;;;;;;;;80205;2;;
;NAS1611-013;PACKING;;;;2;;;;;;;;;;;;80205;2;;
;NAS1611-018;PACKING;;;;2;;;;;;;;;;;;80205;2;;
;NAS1611-028;PACKING;;;;2;;;;;;;;;;;;80205;2;;
;NAS1611-110;PACKING;;;;2;;;;;;;;;;;;80205;1;;
;NAS1611-112;PACKING;;;;2;;;;;;;;;;;;80205;2;;
