Fld_Company_ID;Company_Old_Id;Fld_Company_Name;Fld_Company_Rating_ID;delete
672;168782071;GMG Aviation;;FAUX
4488;;gmr aviation;;FAUX
1859;;GOAIR;;FAUX
2845;;GOAL;;FAUX
2716;;GODFREY AEROSPACE (MF);;FAUX
3333;;Gol Transportes Aéreos S/A;;FAUX
4168;;GOLD COAST HELITOURS;;FAUX
377;563;Golden Air Flyg AB;;FAUX
4791;;Goldt GBR/Germany;;FAUX
1126;-454410587;Goodrich Actuation Systems SAS;;FAUX
4029;;GOODRICH AEROSPACE L/G;;FAUX
4770;;Goodrich Aerostructures;;FAUX
254;-142674505;Goodrich Control Sys Australia;;FAUX
143;2136405116;Goodrich Control Sys Pte;;FAUX
2991;;Goodrich Control Systems UK;;FAUX
3037;;Goodrich Corp Wheels - Brakes;;FAUX
127;2136405100;GOODRICH CORPORATION;;FAUX
2343;-1673460539;GOODRICH Customer Services;;FAUX
3666;;Goodrich Power Systems;;FAUX
1870;838219256;GOODRICH Rosemount;;FAUX
3054;;Goodrich Rosemount Aerospace Ltd.;;FAUX
3053;;GOODRICH TAECO AERONAUTICAL SYSTEMS(XIAMEN) CO. .;;FAUX
4033;;Goodrich-Component OH & Rep;;FAUX
337;2136404984;Goodtich Control sys;;FAUX
1253;1026;GOODYEAR;;FAUX
2382;;Goodyear Tire Flight Operation;;VRAI
4215;;GoProAero (GPA);;FAUX
2808;;GORE-SHIELD (MF);;FAUX
2528;;GORMAN Aviation;;FAUX
981;1303;GPI;;FAUX
3893;;GRAHAM FLYING SERVICES;;FAUX
758;408;GRAND AIRE EXPRESS,lnc.;;FAUX
759;409;GRAND AIRWAYS;;FAUX
760;410;GRAND CANYON AIRLINES, Inc.;;FAUX
3783;;GRAND CHINA EXPRESS AIR;;FAUX
4895;;Grand Eagle Aero Support Ltd;;FAUX
3701;;Grand Prairie Accessory;;FAUX
1952;2088983139;Grayhill (MF);;FAUX
4148;;Graylyn Turbines;;FAUX
3979;;GREAT EAGLE (SHENZHEN) AVIATION ENGINEERING;;FAUX
779;441;GREAT LAKE AIRLINES;;FAUX
4380;;Great Lakes Air Support;;FAUX
2860;;Great Lakes Global Aviation Logistics;;FAUX
1748;1517;Great Lakes Turbines;;FAUX
291;2136404995;Great Plains Airlines;;FAUX
88;2136405153;Great SouthWest Aviation;;FAUX
974;145;Great Wall Airlines;;FAUX
3617;;GREEK AIR LTD;;FAUX
2352;2031533734;Greene Tweed & Co (MF);;FAUX
411;937;GREENLANDAIR Inc.;;FAUX
1921;432504111;Greensleeve Trading Co.;;FAUX
4753;;GRG Aircraft and Leasing Inc;;FAUX
4184;;Griffin Helicopters;;FAUX
529;1031556685;GRIMES AEROSPACE;;FAUX
4438;;Growth Industries, Inc.;;FAUX
3831;;GRUPO  TYSAC;;FAUX
3916;;GRUPO CREVAL;;FAUX
4586;;grupo-tysac;;FAUX
4899;;GSO AVIATION;;FAUX
5006;;GSS Aviation;;FAUX
2420;;GTC GAS TURBINE (MF);;FAUX
1581;1337;GTE;;FAUX
3517;;Guangzhou Hangxin Avionics Co., Ltd;;FAUX
3693;;Guggenheim aviation;;FAUX
1942;552467567;Guinault;;FAUX
3442;;Gulf Aerospace Co;;FAUX
903;-1274545381;Gulf Air - Bahrain;;FAUX
2883;479437280;GULFSTREAM Aerospace;;FAUX
761;411;GULFSTREAM INT'L AIRLINES;;FAUX
4300;;Guneydogu Aviation;;FAUX
844;805;GUYANA ARWAYS;;FAUX
953;-937816420;H&H Associates;;FAUX
5028;;H.A.S Aviation;;FAUX
509;1408;H+S Aviation;;FAUX
3151;;HAECO - Hong Kong Aircraft Engineering;;FAUX
1988;1160;HAIC;;FAUX
2141;;Hainan Airlines;;FAUX
2404;2136405396;HALCYONAIR CABO VERDE AIRWAYS;;FAUX
4000;;HALE AVIATION SERVICES PTE LTD.;;FAUX
791;983;HAMBURG International;;FAUX
3735;;HAMILTON AEROSPACE TECHNOLOGIES;;FAUX
1313;1437;HAMILTON STANDARD;;FAUX
550;1212;HAMILTON SUNDSTRAND  (USA);;FAUX
1845;1049;Hamilton Sundstrand (NL);;FAUX
3051;;Hamilton Sundstrand Illinois;;FAUX
3213;;HANDLAIR;;FAUX
2621;;HANGAR ONE Iceland;;FAUX
1163;1011771266;HANGXIN Avionics Co Ltd;;FAUX
875;-1799807749;HANSAIR logistics;;FAUX
2096;2136405346;HANSUNG AIRLINES;;FAUX
3035;2136405245;Hanviet Technical services and Trading Co;;FAUX
863;-1886573618;Hapag-Lloyd Fluggesellschaft mbH;;FAUX
4508;;Hapsco;;FAUX
2243;;HARBIN EMBRAER AIRCRAFT;;FAUX
2097;;Harmony Airways;;FAUX
3269;;HARRWAY;;FAUX
2381;;HARTMAN;;FAUX
890;-1374731982;HARTWELL Corp;;FAUX
457;1479;HARTZELL;;FAUX
3469;;Hawaiian Airlines;;FAUX
1674;1404;HAWK Aviation;;FAUX
4604;;Hawk Aviation (LA) - LCC;;FAUX
2922;;HAWK AVIATION APU SERVICE;;FAUX
146;2136405090;HAWK AVIATION BRASIL LTDA;;FAUX
4231;;Hawkair Aviation Services;;FAUX
4896;;Hawker Beechcraft Parts and Distribution;;FAUX
2041;;Hawker Pacific Aerospace;;FAUX
1134;-357534835;Hawker Pacific PTY LTD.;;FAUX
2597;;Hawker Pacific Pty-Dubai;;FAUX
1471;1374;Hayward & Green Aviation;;FAUX
1020;636;HAZELTON AIRLINES;;FAUX
111;276;Hdair.com (FKA BAC EXPRESS);;FAUX
3090;;Headset Services;;FAUX
3676;;HeavyLift International Airlines;;FAUX
2961;2136405226;HEICO Component Repair Group;;FAUX
2397;;HELI AIR;;FAUX
4455;;Heli Alps;;FAUX
4466;;heli aust;;FAUX
4185;;Heli Charters Australia Pty Ltd;;FAUX
4190;;Heli Holland;;FAUX
4968;;Heli Malongo;;FAUX
4426;;HELI SERVICE BELGIUM;;FAUX
4210;;Heli West;;FAUX
1057;197;HELIAVIA;;FAUX
4605;;HELIBRAS;;FAUX
2821;;Helicopter and Aircraft Spare Parts;;FAUX
4456;;Helicopter Transport Services Canada;;FAUX
1534;980276915;Helicopters Chile;;FAUX
1509;263;HELIGLOBE FINET FRANCE CARGO;;FAUX
277;11;Heli-One (NETHERLANDS) B.V.;;FAUX
3621;;Heli-One Comp. (Canada);;FAUX
4924;;Heli-One(Norway) AS;;FAUX
4236;;HeliPart Nevada;;FAUX
4696;;Helisecurite;;FAUX
3290;;HELISPARES;;FAUX
4208;;Helitour Ltd;;FAUX
4446;;helitrans;;FAUX
5194;;Helitrans AS (NO);;FAUX
5193;;Helitrans AS (NO);;FAUX
5192;;Helitrans AS (NO);;FAUX
5191;;Helitrans AS (NO);;FAUX
518;1123;HELLA GMBH;;FAUX
2356;1040721723;Hellas Jet;;FAUX
2421;;HELLENIC (MF);;FAUX
1098;-695995657;Hellenic Star Airways;;FAUX
3999;;HELLO;;VRAI
2331;;Helvetic Airways AG;;FAUX
2606;;Helvetic Wings;;FAUX
2220;;Hemus Air;;FAUX
3150;;Heoux-Devtek Inc.;;FAUX
2857;;HEREUS SENSOR;;FAUX
3137;;Heritage Turbines;;FAUX
740;1153;HERMETIC- AAR;;FAUX
2717;;HEURCHROME (MF);;FAUX
3390;;HEWA BORA AIRLINES;;FAUX
373;2136404967;Hex Air;;FAUX
3067;;Hexcel Composites;;FAUX
2779;;HFC Enterprises;;FAUX
3873;;HHM - H.H. Mercer, Inc.;;FAUX
4856;;Hi Fly;;FAUX
3899;;Hi Tech Aero Spares, a Division of ATC;;FAUX
1940;550423144;HIBBERT & RICHARDS;;FAUX
4800;;High Sky Aviation Parts;;FAUX
919;-1146590657;HIGH STANDARD Aviation, INC.;;FAUX
557;-1684343983;High Tech Avionics & Accys;;FAUX
3845;;HIGHER SOURCE AVIATION;;FAUX
303;2136404918;Highland Airways;;FAUX
347;2136404939;Highland Airways *;;FAUX
889;-1380450659;Hispano- Suiza;;FAUX
1566;800793542;HK Aerospace LLC;;FAUX
2836;;HM AIRWAYS;;FAUX
1953;2088983140;Hochelaga Aerospace (MF);;FAUX
939;-1014225312;HOFER Aviation;;FAUX
3980;;Hoffmann Propeller;;FAUX
3636;;hola airlines;;FAUX
2307;;Holmberg Dont Use;;FAUX
1275;1109;HOLMBERG GmbH & Co KG Berlin;;FAUX
378;565;HOLMSTROEM AIR HUDIKSVALL,;;FAUX
258;-134079567;HOLSTEIN AERO LOGISTICS;;FAUX
4609;;Homac Aviation Services AG;;FAUX
2924;;HONEYWELL - ONTARIO;;FAUX
2005;;HONEYWELL (MF);;FAUX
998;1267784194;HONEYWELL (WA);;FAUX
3253;;Honeywell Aerospace - ES&S;;FAUX
5104;;Honeywell Aerospace (Ohio);;FAUX
460;2136404901;HONEYWELL AEROSPACE Canada;;FAUX
697;1005;Honeywell Aerospace GMBH;;FAUX
4640;;Honeywell Aerospace Trading;;FAUX
3668;2136405335;Honeywell Canada -Slemon Park;;FAUX
450;1581;HONEYWELL HPG France;;FAUX
510;1409;HONEYWELL HPG Gmbh;;FAUX
3330;;Honeywell HPG Trading Svcs;;FAUX
307;2136404923;Honeywell Inc;;FAUX
1883;992413041;Honeywell International;;FAUX
1273;1107;Honeywell International Sárl (HIS);;FAUX
212;1541;HONEYWELL INTL Aerospace Trading Group;;FAUX
330;2136404977;HONEYWELL Int'l Inc. (AL);;FAUX
3717;;Honeywell Irving;;FAUX
422;1032;HONEYWELL UK (Use Honeywell International SARL);;FAUX
3276;;HONEYWELL-AEROTRADING;;FAUX
2654;;Hong Kong Airlines;;FAUX
2342;245011120;HONG KONG EXPRESS AIRWAYS;;FAUX
2718;;HOOSIER AIRCRAFT ACCESSORIES (MF);;FAUX
4717;;Hope Aero Propeller & Components Inc.;;FAUX
1488;122;HORIZON AIR;;FAUX
238;79554112;HORIZON AIR SUPPORT;;FAUX
4283;;Horizon Aircraft Parts;;FAUX
4448;;horn bill skyways;;FAUX
173;1238;HOUSTON AVIATION;;FAUX
2483;;HOWARD A/C Corp (MF);;FAUX
2885;-1616323826;HOWDEN Airscrew;;FAUX
2719;;HOWMET Refurbishment (MF);;FAUX
4710;;Hozu-Avia;;FAUX
4204;;HPD Corp;;FAUX
2720;;HRD Aero Sys (MF);;FAUX
398;1915216808;HRD Aero Systems;;FAUX
2658;-2038463251;HS Marston Aerospace (MF);;FAUX
4788;;HSBC;;FAUX
2629;;HSC CONTROLS INC. (MF);;FAUX
4900;;HS-Shannon;;FAUX
906;-1255859354;HUBAIR;;FAUX
3882;;Hudson Comercio & Servicos Ltda;;FAUX
3936;;Hudson Enterprises;;FAUX
2305;;HUNT MATERIALS;;FAUX
1263;1097;HUNTER AVIATION SCES;;FAUX
2828;;HUNTER AVIATION SUPP. SCES (MF);;FAUX
2016;;HUNTING AVIATION (MF);;FAUX
4421;;Hurricane Electronics Inc;;FAUX
4736;;HYDAC Hydraulik Gesellschaft;;FAUX
1400;1497;HYDRA-ELECTRIC;;FAUX
2157;2088983100;HYDRAFLOW;;FAUX
1255;1028;HYDREP;;FAUX
3910;;HYMATIC ENGINEERING CO LTD;;FAUX
172;1237;HYPER TECHNOLOGIES;;FAUX
2630;;Hypercoat Enterprises;;FAUX
1085;-804930060;I.A.S.G;;FAUX
1765;1181;I.E.C Electronique;;FAUX
2289;;iAero Inc.;;FAUX
5183;;IAI Components Division;;FAUX
1985;;IAI ENGINES DIVISION;;FAUX
1703;1494;IAS;;FAUX
737;1150;IAS Industrial & Airborne Systems;;FAUX
3082;;IBA - see International Business Air;;FAUX
222;1526;IBA Group Limited;;FAUX
4750;;IBC Airways;;FAUX
4051;;Iberel Inc.;;FAUX
2963;;IBERIA Airlines;;FAUX
4537;;IBERIA Maintenance;;FAUX
3508;;IBERTRANS AEREA;;FAUX
3158;;IBERWORLD AIRLINES;;FAUX
2115;;IBEX Airlines Co;;FAUX
400;869;IBM Euroflight;;FAUX
3613;;ICARE;;FAUX
2930;;ICARO;;FAUX
4973;;Icaro Express;;FAUX
4119;;Iceland Express;;FAUX
836;596;ICELANDAIR;;FAUX
2155;;Icon Northern Rubber (MF);;FAUX
252;-149779509;ICX;;FAUX
150;2136405094;IDC Aerospace IN SVC;;FAUX
4942;;Idea Builders;;FAUX
2988;;IDENTIPARTS;;FAUX
2098;;IEC  ELECTRONIQUE;;FAUX
1707;1034928604;IEG - Informatic Eng.GmbH;;FAUX
2354;1654947580;Ifly Aviation;;FAUX
3683;;IHI-Ishikawajima Harima Heavy Industries;;FAUX
451;1582;IKAROS AVIATION;;FAUX
3869;;ILA Investments;;FAUX
3555;;ILFC;;FAUX
154;837;ILLIAMNA AIR TAXI INC.;;FAUX
1589;993536268;ILN technologies;;FAUX
595;-1954615091;ILS Gmbh;;FAUX
5107;;ILSCARGO;;FAUX
3304;;ILSmart;;FAUX
3362;;IM - UND Export Trachtenbrodt;;FAUX
744;1418;IMAGINE AIR LIMITED (UK);;FAUX
2675;;Imagine Air Ltd.;;FAUX
1364;1037977228;IMC Magnetics Corp.;;FAUX
3588;;IMG/Yohan;;FAUX
3684;;IMP GmbH & Co.KG;;FAUX
2346;1049444250;Impact Airspares;;FAUX
1116;-542046873;Impair SL;;FAUX
4707;;Imperial Jet;;FAUX
1582;1338;IMPERVIA - SHAMBAN;;FAUX
2389;;IMPERVIA (MF);;FAUX
1083;1000909295;IMPORT EXPORT air Service;;FAUX
3072;;IMPORT EXPORT AVIATION;;FAUX
4647;;IMT Aviation;;FAUX
2721;2136405291;INAIR Aviation Services;;FAUX
4545;;Indaer;;FAUX
4239;;Indamer;;FAUX
2979;;INDEPENDENCE AIR;;FAUX
4470;;India Flysafe Aviation;;FAUX
855;1535;INDIAN AIRLINES;;FAUX
2605;;INDIGO;;FAUX
3763;;Indonesia Air Transport- PT - IAT;;FAUX
2484;;Indra - Spain;;FAUX
171;1236;INDRAERO SIREN;;FAUX
3728;;INDUS AIRWAYS;;FAUX
466;2136404907;INDUSTRIA;;FAUX
2497;;Industrial Aeronáutica SA (Colombia);;FAUX
4874;;Industry Trade;;FAUX
74;2136405139;Inet Aviation;;FAUX
630;1643;INFINITY Air, Inc.;;FAUX
937;-1016022714;INFINITY Trading & Solutions (I.T.S);;FAUX
3541;;Inflite Southend-On-Sea;;FAUX
2767;;INGENIERÍA SEMASA, S.A.;;FAUX
4422;;Inlet Aviation;;FAUX
3505;;INNODYNE SYSTEMS;;FAUX
1335;92;INNOTECH AVIATION;;FAUX
1100;-660442902;INSTRULAB;;FAUX
2766;;INSTRUMENT Tech Corp;;FAUX
1618;1586;INTALOGIK;;FAUX
3535;;Inter - Transportes Aereos Inter;;FAUX
2088;;Inter Airlines;;FAUX
4418;;Inter Continental Trade;;FAUX
4417;;Inter Continental Trade;;FAUX
1802;752;Inter Ekspres Airlines;;FAUX
2099;;INTER Service S.A.;;FAUX
4970;;Inter Sky;;FAUX
52;2136405164;INTERAERO inc;;FAUX
1920;1034367755;Interavia Aero, Inc.;;FAUX
3687;;Interavia Spares & Services;;FAUX
1055;183;INTER-CANADIAN;;FAUX
4201;;Interconnect Systems Pty Ltd;;FAUX
4240;;InterGlobe General Aviation;;FAUX
2147;;INTERJET;;FAUX
825;1027508650;Intermediacion Aerea;;FAUX
3995;;International Aero Engines AG;;FAUX
4221;;International Aero Interiors, Inc;;FAUX
5018;;International Aero Services Pte Ltd;;FAUX
4200;;International Aero Suppliers;;FAUX
29;2136404878;International Air Parts Pty Ltd.;;FAUX
3640;;International Aircraft Associates;;FAUX
3796;;International Aviation Marketplace;;FAUX
2613;;International Aviation Supply;;FAUX
4511;;International Aviation Team Inc.;;FAUX
3350;;International Business Air;;FAUX
669;136731354;International CG - AVIOGENEX;;FAUX
4445;;International Component Services Group;;FAUX
1176;1016523367;International Flight Support;;FAUX
3356;;international logistics & support corporation;;FAUX
1167;1013673008;International Precision;;FAUX
2158;2088983101;International Seal Co;;FAUX
2770;;INTERNATIONAL TURBINE SERVIC;;FAUX
3628;;INTER-SAFE;;FAUX
4134;;INTERSERVICE SA;;FAUX
2151;2136405297;INTERSKY - Austria;;FAUX
3627;;Intersky Precision Instruments, Inc.;;FAUX
3428;;Interstate Airlines B.V.;;FAUX
1929;494793141;INTERTRADE - Rockwell Collins;;FAUX
2781;;INTERTURBINE Log, USA;;FAUX
227;1531;Interturbine Logistik GmbH;;FAUX
2537;;INTL AERO ENGINES;;FAUX
646;1311;INTL AEROSPACE ASIA;;FAUX
2068;;INT'L Aerospace Group;;FAUX
358;2136404951;Intl Aerospace Technologies;;FAUX
3960;;Int'L Air Parts Australia;;FAUX
79;2136405144;INTL Aircraft Assoc.;;FAUX
1295;1463;INTL Airline Support Group - IASG;;FAUX
879;-1489824776;INTL Aviation Supply;;FAUX
1430;2136405056;INTL FLIGHT SUPPORT;;FAUX
4319;;INTL GOVERNOR SVC;;FAUX
1551;636418158;INTL Logistic Support GMBH;;FAUX
3551;;INTL Tecnical Consultants;;FAUX
2752;;Intra-Asia Services Pte;;FAUX
90;2136405155;Inventory Navigation;;FAUX
2244;;INVENTORY Navigators;;FAUX
1132;-362019791;Inventory Support Intl;;FAUX
4868;;Inversiones Yahara, SA;;FAUX
4910;;INVICTUS AEROSPACE;;FAUX
1120;-495581888;IP Intl Precision;;FAUX
1715;2136405061;IPAC Group;;FAUX
2974;;IPCO Fr;;FAUX
1600;1316;IPECO EUROPE;;FAUX
1757;1173;IPP;;FAUX
3069;;IPTN North America;;FAUX
65;2136405130;iran air;;FAUX
1346;110;IRAN ASEMAN AIRLINES;;FAUX
4424;;Irish Helicopters Limited/ PDG Helicopters;;FAUX
3757;;IRS AIRLINES;;FAUX
4708;;ISD AVIA, LTD;;FAUX
2637;;ISLAND AIR;;FAUX
4420;;Island Aviation Holdings, Inc.;;FAUX
3758;;Island Aviation Services Limited;;FAUX
4725;;Island Aviation, Inc. / A. Soriano Group;;FAUX
4700;;island hooper;;FAUX
2010;;Island Transvoyager;;FAUX
837;597;ISLANDSFLUG HF;;FAUX
356;2136404949;Islas Airways S.A;;FAUX
1520;330;ISLENA AIRLINES;;FAUX
1714;2136405060;ISO Group;;FAUX
3205;;ISO Parts;;FAUX
338;2136404985;ISONET;;FAUX
596;-1949127115;Israel Aircraft Industries;;FAUX
803;995;ISRAIR Airlines;;FAUX
188;1253;ItalAir S.p.A;;FAUX
2245;;Italian Coast Guard;;FAUX
207;1272;ITALY FIRST;;FAUX
1476;1380;ITALY FIRST *;;FAUX
1426;2136405052;Italy First S.p. A;;FAUX
2780;;ITP (MF);;FAUX
701;1009;ITS;;FAUX
2100;;ITS AVIATION (MF);;FAUX
1995;;ITT AEROSPACE CONTROLS;;FAUX
2715;;Itzmaliza;;FAUX
1879;991981799;IUC Inc;;FAUX
2384;;IZMIR AIRLINES;;FAUX
3993;;Izzicup;;FAUX
5025;;IZZY AIR PARTS;;FAUX
3926;;J & C AVIATION;;FAUX
1121;-494615848;J&M Aircraft;;FAUX
1741;1510;J.M Int'l;;FAUX
5082;;Jackson Aircraft;;FAUX
704;1013;JACOTTET Ind.;;FAUX
3888;;Jade Aviation;;FAUX
1472;1375;JAEGER;;FAUX
1308;1432;Jagson Airlines ltd.;;FAUX
606;347;J-AIR;;FAUX
4551;;JAL - Japan Airlines;;FAUX
4360;;Jalaram Enterprise;;FAUX
5066;;Jalux Americas Inc.;;FAUX
3115;;JALUX Inc;;FAUX
5147;;Jalux, jp;;FAUX
1951;2088983138;JAMCO (MF);;FAUX
1015;2136404891;Janco;;FAUX
1844;1672092644;Janco Aviation Pte Ltd;;FAUX
607;348;JAPAN AIR COMMUTER;;FAUX
3052;;JAPAN AIRLINES CO;;FAUX
793;985;Japan Regional Airlines;;FAUX
608;349;JAPAN TRANSOCEAN AIR;;FAUX
541;1113;JAPEL;;FAUX
1425;2136405051;JAS AIRCRAFT S.A.,;;FAUX
4665;;JAS Team;;FAUX
1037;723;JAT - TEHNIKA;;FAUX
5197;;JAT Airways;;FAUX
1363;1037869950;JAZEERA AIRWAYS;;FAUX
4988;;Jazz Air;;FAUX
4063;;JBAvicon;;FAUX
819;1025882508;JC Aerospace;;FAUX
1752;1168;JCB-AERO;;FAUX
3962;;JD Rotable Sales;;FAUX
1128;-420935360;JDC- TRIUMPH Instruments & Avionics;;FAUX
1070;995197291;JEANEL Inc;;FAUX
1392;1094521327;JEHIER;;FAUX
2542;;JEJU AIR;;FAUX
1810;772;JENAIR;;FAUX
797;989;JERSEY EUROPEAN AIRWAYS;;FAUX
389;1326;Jersey EuropeanTech. Svcs;;FAUX
3629;;JET ACCESSORIES TECH;;FAUX
4385;;Jet Accessory Service;;FAUX
4277;;Jet Age International Corp.;;FAUX
4290;;Jet Air Sp. z o.o. (Poland);;FAUX
355;2136404948;JET Aircraft;;FAUX
1832;1585787249;JET AIRWAYS;;FAUX
2172;;Jet Asia;;FAUX
1209;77;JET AVIATION AG;;FAUX
1513;309;JET AVIATION BUSINESS JETS;;FAUX
84;2136405149;Jet Aviation Comp. & A/C Intl;;FAUX
1562;756295939;JET AVIATION PTE;;FAUX
935;-1050191831;JET Design;;FAUX
3144;;Jet International Company Llc;;FAUX
3475;;JET LINE TECHNICS;;FAUX
966;-811167235;Jet Link Turbines;;FAUX
2050;;JET Management Ltd.;;FAUX
589;-1985316666;Jet MidWest;;FAUX
4130;;Jet Parts Engineering, Inc.;;FAUX
933;-1066476644;Jet Power support inc.;;FAUX
169;1137;JET SERVICE ENT. INC;;FAUX
3278;;JET SOURCE;;FAUX
1895;1562;JET SPARES Int'l PTY;;FAUX
4440;;JET SPARES UNLIMITED;;FAUX
1414;2136405014;Jet Sul;;FAUX
3650;;Jet Support Service;;FAUX
942;-982295552;JET TECH INTL;;FAUX
2262;;JET TURBINE Service (MF);;FAUX
1170;1014193824;Jet X Aerospace;;FAUX
1109;-592731503;JET X Aviation;;FAUX
2085;;JET2.COM - PARTS TRADING;;FAUX
1360;1037350855;Jet4you.com;;FAUX
3257;;Jet-Air West;;FAUX
3016;;Jetalliance;;FAUX
4373;;Jet-Away Aviation;;FAUX
5168;;Jetaway Aviation Services;;FAUX
4655;;Jetaway Aviation Services;;FAUX
2984;;JETAWAY AVIATION SERVICES;;FAUX
2086;;JETBLUE AIRWAYS CORP;;FAUX
2246;;JETCLUB;;FAUX
2886;-1023601289;JetCorp;;FAUX
4709;;Jetflite;;FAUX
3439;;Jetline Corp;;FAUX
266;-97758462;JETLINE Spares Support;;FAUX
2465;;Jetlink Express;;FAUX
4227;;JetLite (India) Ltd.;;FAUX
3167;;JetParts Aerospace;;FAUX
4081;;Jetpower Support;;FAUX
4731;;Jetrade Ltd;;FAUX
1726;2136405073;JETRAN INTL;;FAUX
4646;;Jetron;;FAUX
1629;1597;JETSET Aerospace Inc.;;FAUX
1977;992880372;JETSGO;;FAUX
3370;;JETSON Aerospace;;FAUX
3610;;JetSpares Distributors;;FAUX
1639;1607;JetSpares Int'l;;FAUX
2671;;Jetstar Airways Pty Australia;;FAUX
2782;;JETSTAR ASIA;;FAUX
4061;;JetSupport;;FAUX
762;412;JETWAY;;FAUX
3532;;JF AEROSPACE;;FAUX
3818;;JH Aviation;;FAUX
1285;1453;JINGAIR;;FAUX
4112;;JJETAIR, CORP;;FAUX
4610;;JL Aerospace;;FAUX
3932;;JL-AIR;;FAUX
4764;;JM International;;FAUX
2612;;JML Aerospace;;VRAI
4368;;JMV Aviation;;FAUX
3990;;Job Air;;FAUX
4471;;John & Services Co.;;FAUX
3068;;Joint Aviation Systems;;FAUX
3579;;JONIO AIRLINES;;FAUX
1197;39;JorAMCo - Jordan A/C Maint.;;FAUX
49;2136405161;Jordan Aviation Airline;;FAUX
1149;-241246623;JP Export of Miami;;FAUX
880;-1489557305;JPR;;FAUX
5097;;JR Aero Parts, Corp.;;FAUX
4918;;JR Ries & Associates;;FAUX
3623;;JSL & Services;;FAUX
4044;;JT-Power LLC;;FAUX
4490;;jubilant enpro ltd;;FAUX
2399;;JUNEYAO AIRLINES;;FAUX
221;1525;JUPITOR Corp;;FAUX
3712;;JV Air Maintenance;;FAUX
3169;;JVJ Aerospace;;FAUX
5090;;Kabo Air;;FAUX
861;-1717126902;KAISER Electroprecision;;FAUX
4993;;Kalitta Air;;FAUX
3833;;Kallax Flyg, AB;;FAUX
4744;;Kalmarflyg AB;;FAUX
4597;;Kalstar Aviation;;FAUX
1963;2088983126;Kamatics Corporation (MF);;FAUX
439;1317;KANSAS AVIATION OF INDEPENDENCE;;FAUX
4313;;Kansas Group;;FAUX
5036;;Kansas Instruments Sales and Service;;FAUX
465;2136404906;KAPCO;;FAUX
1202;47;KARAIR;;FAUX
1722;2136405068;KAREL SERVICES;;FAUX
4209;;karelia copters;;FAUX
3805;;Karthago Airlines;;FAUX
3329;;KASTLE Aviation;;FAUX
223;1527;KATZ Aviation;;FAUX
3523;;Kavlico Corp;;FAUX
3326;;Kaycee aerospace;;FAUX
1404;1502;KEARFOTT GUIDANCE & NAVIGATION;;FAUX
1657;1003489889;KEARSLEY;;FAUX
2076;;Keen Airways;;FAUX
804;996;KELL STROM;;FAUX
250;-151719876;Kellstrom Ind;;FAUX
3582;;KELOWNA Flightcraft;;FAUX
2955;;Kelowna Flightcraft;;FAUX
3361;;Kemfast Aerospace Ltd;;FAUX
515;1414;KENBOURN Aviation;;FAUX
2216;;KENBOURNE SCES (MF);;FAUX
2223;;KENCO SUPPORT SERVICES (MF);;FAUX
1790;1290;Kennco-Magnaghi DRJ;;FAUX
2370;;KENNCO-MAGNAGHI LOGISTICS CORP (MF);;FAUX
2559;;KENNCO-Microtechnica;;FAUX
2740;;Kentucky Air Center;;FAUX
842;792;KENYA AIRWAYS LTD;;FAUX
1999;;KEROZEN INDUSTRIE;;FAUX
3026;;KG Aircraft Rotables;;FAUX
2887;-226119700;KGS ELECTRONICS (MF);;FAUX
1892;1559;KHALIFA AIRWAYS;;FAUX
1960;2088983123;Khors Air Co;;FAUX
1155;1063;KIDDE  GRAVINER Ltd;;FAUX
2736;;KIDDE AEROSPACE;;FAUX
3335;;KID-SYSTEME GMBH;;FAUX
886;-1400896546;KIKO Intl Ent Corp;;FAUX
2210;;KING (MF);;FAUX
4491;;king rotor & air charter;;FAUX
2003;;KINGFISHER AIRLINES;;FAUX
4352;;Kingman Aviation Parts, Inc.;;FAUX
1210;78;KINGSHILL AVIATION;;FAUX
145;2136405089;Kirkhill Rubber Co;;FAUX
2412;;Kitchener Aero Avionics;;FAUX
1797;1297;KITTY HAWK AIR CARGO;;FAUX
3391;;KIVU AIR;;FAUX
5138;;KL Aviation Ltd.;;FAUX
2481;;KLM;;FAUX
215;503;KLM CITYHOPPER;;FAUX
1646;1020422549;KLM EXEL - Air Exel;;FAUX
1482;1386;KLM UK Engineering LTD;;FAUX
1403;1501;Klune;;FAUX
3946;;KNI ENTERPRISE PTE LTD;;FAUX
3128;;KNIGHTHAWK AIR EXPRESS;;FAUX
4642;;KOLAVIA;;FAUX
4645;;Kollsman;;FAUX
1901;1568;KOOLHAAS ALPHEN;;FAUX
5159;;Koolhaas USA, LLC;;FAUX
3682;;KoralBlue Airline;;FAUX
1519;327;KOREAN AIR;;FAUX
1964;2088983127;Korry Electronics Co (MF);;FAUX
2722;;KOSOLA & Associates (MF);;FAUX
4651;;KPA Aviation LLC;;FAUX
3392;;KrasAir;;FAUX
2596;;KRATOS PRESSURE PRODUCTS (MF);;FAUX
931;-1087781317;KRC Espanola SA;;FAUX
4467;;Kriek Helicopters;;FAUX
5010;;Kristal Aeronautique;;FAUX
3165;;KUHNE & NAGEL (Frwrdr);;FAUX
1744;1513;KULITE;;FAUX
3810;;KUNPENG AIRLINES;;FAUX
371;2136404965;KUWAIT AIRWAYS;;FAUX
3215;;KWE -Kintetsu World Express (France);;FAUX
103;264;KYRNAIR;;FAUX
